feature,importance,fold
REFUSED_APP_CREDIT_PERC_MIN,0,3
REFUSED_APP_CREDIT_PERC_MAX,0,3
REFUSED_APP_CREDIT_PERC_MEAN,0,3
REFUSED_APP_CREDIT_PERC_VAR,0,3
REFUSED_AMT_DOWN_PAYMENT_MIN,0,3
REFUSED_AMT_DOWN_PAYMENT_MAX,0,3
REFUSED_AMT_DOWN_PAYMENT_MEAN,0,3
REFUSED_AMT_GOODS_PRICE_MIN,0,3
REFUSED_AMT_GOODS_PRICE_MAX,0,3
REFUSED_AMT_GOODS_PRICE_MEAN,0,3
REFUSED_HOUR_APPR_PROCESS_START_MIN,0,3
REFUSED_HOUR_APPR_PROCESS_START_MAX,0,3
REFUSED_HOUR_APPR_PROCESS_START_MEAN,0,3
REFUSED_RATE_DOWN_PAYMENT_MIN,0,3
REFUSED_RATE_DOWN_PAYMENT_MAX,0,3
REFUSED_RATE_DOWN_PAYMENT_MEAN,0,3
REFUSED_DAYS_DECISION_MIN,0,3
REFUSED_DAYS_DECISION_MAX,0,3
REFUSED_DAYS_DECISION_MEAN,0,3
REFUSED_CNT_PAYMENT_MEAN,0,3
REFUSED_CNT_PAYMENT_SUM,0,3
POS_MONTHS_BALANCE_MAX,1,3
POS_MONTHS_BALANCE_MEAN,0,3
POS_MONTHS_BALANCE_SIZE,0,3
POS_SK_DPD_MAX,0,3
POS_SK_DPD_MEAN,0,3
POS_SK_DPD_DEF_MAX,0,3
POS_SK_DPD_DEF_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Active_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Approved_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Completed_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Signed_MEAN,0,3
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,3
POS_COUNT,0,3
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,0,3
INSTAL_DPD_MAX,0,3
INSTAL_DPD_MEAN,0,3
INSTAL_DPD_SUM,0,3
INSTAL_DBD_MAX,3,3
INSTAL_DBD_MEAN,2,3
INSTAL_DBD_SUM,1,3
INSTAL_PAYMENT_PERC_MAX,0,3
INSTAL_PAYMENT_PERC_MEAN,0,3
INSTAL_PAYMENT_PERC_SUM,1,3
INSTAL_PAYMENT_PERC_VAR,0,3
INSTAL_PAYMENT_DIFF_MAX,0,3
INSTAL_PAYMENT_DIFF_MEAN,0,3
INSTAL_PAYMENT_DIFF_SUM,0,3
INSTAL_PAYMENT_DIFF_VAR,0,3
INSTAL_AMT_INSTALMENT_MAX,1,3
INSTAL_AMT_INSTALMENT_MEAN,1,3
INSTAL_AMT_INSTALMENT_SUM,1,3
INSTAL_AMT_PAYMENT_MIN,1,3
INSTAL_AMT_PAYMENT_MAX,0,3
INSTAL_AMT_PAYMENT_MEAN,0,3
INSTAL_AMT_PAYMENT_SUM,2,3
INSTAL_DAYS_ENTRY_PAYMENT_MAX,4,3
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,1,3
INSTAL_DAYS_ENTRY_PAYMENT_SUM,4,3
INSTAL_COUNT,0,3
CC_MONTHS_BALANCE_MIN,0,3
CC_MONTHS_BALANCE_MAX,0,3
CC_MONTHS_BALANCE_MEAN,0,3
CC_MONTHS_BALANCE_SUM,0,3
CC_MONTHS_BALANCE_VAR,0,3
CC_AMT_BALANCE_MIN,0,3
CC_AMT_BALANCE_MAX,1,3
CC_AMT_BALANCE_MEAN,0,3
CC_AMT_BALANCE_SUM,0,3
CC_AMT_BALANCE_VAR,0,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0,3
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0,3
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,0,3
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,3
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,0,3
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,0,3
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0,3
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,0,3
CC_AMT_DRAWINGS_CURRENT_MIN,0,3
CC_AMT_DRAWINGS_CURRENT_MAX,0,3
CC_AMT_DRAWINGS_CURRENT_MEAN,0,3
CC_AMT_DRAWINGS_CURRENT_SUM,0,3
CC_AMT_DRAWINGS_CURRENT_VAR,0,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0,3
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0,3
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,0,3
CC_AMT_DRAWINGS_POS_CURRENT_MIN,0,3
CC_AMT_DRAWINGS_POS_CURRENT_MAX,0,3
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0,3
CC_AMT_DRAWINGS_POS_CURRENT_SUM,0,3
CC_AMT_DRAWINGS_POS_CURRENT_VAR,0,3
CC_AMT_INST_MIN_REGULARITY_MIN,0,3
CC_AMT_INST_MIN_REGULARITY_MAX,0,3
CC_AMT_INST_MIN_REGULARITY_MEAN,0,3
CC_AMT_INST_MIN_REGULARITY_SUM,0,3
CC_AMT_INST_MIN_REGULARITY_VAR,0,3
CC_AMT_PAYMENT_CURRENT_MIN,0,3
CC_AMT_PAYMENT_CURRENT_MAX,0,3
CC_AMT_PAYMENT_CURRENT_MEAN,0,3
CC_AMT_PAYMENT_CURRENT_SUM,0,3
CC_AMT_PAYMENT_CURRENT_VAR,0,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,0,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0,3
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0,3
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,0,3
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,0,3
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0,3
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0,3
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0,3
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,0,3
CC_AMT_RECIVABLE_MIN,0,3
CC_AMT_RECIVABLE_MAX,0,3
CC_AMT_RECIVABLE_MEAN,0,3
CC_AMT_RECIVABLE_SUM,0,3
CC_AMT_RECIVABLE_VAR,0,3
CC_AMT_TOTAL_RECEIVABLE_MIN,0,3
CC_AMT_TOTAL_RECEIVABLE_MAX,0,3
CC_AMT_TOTAL_RECEIVABLE_MEAN,0,3
CC_AMT_TOTAL_RECEIVABLE_SUM,0,3
CC_AMT_TOTAL_RECEIVABLE_VAR,0,3
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0,3
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,0,3
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0,3
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,0,3
CC_CNT_DRAWINGS_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_CURRENT_MAX,0,3
CC_CNT_DRAWINGS_CURRENT_MEAN,0,3
CC_CNT_DRAWINGS_CURRENT_SUM,0,3
CC_CNT_DRAWINGS_CURRENT_VAR,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,0,3
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_POS_CURRENT_MAX,0,3
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0,3
CC_CNT_DRAWINGS_POS_CURRENT_SUM,0,3
CC_CNT_DRAWINGS_POS_CURRENT_VAR,0,3
CC_CNT_INSTALMENT_MATURE_CUM_MIN,0,3
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0,3
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0,3
CC_CNT_INSTALMENT_MATURE_CUM_SUM,0,3
CC_CNT_INSTALMENT_MATURE_CUM_VAR,0,3
CC_SK_DPD_MIN,0,3
CC_SK_DPD_MAX,0,3
CC_SK_DPD_MEAN,0,3
CC_SK_DPD_SUM,0,3
CC_SK_DPD_VAR,0,3
CC_SK_DPD_DEF_MIN,0,3
CC_SK_DPD_DEF_MAX,0,3
CC_SK_DPD_DEF_MEAN,0,3
CC_SK_DPD_DEF_SUM,0,3
CC_SK_DPD_DEF_VAR,0,3
CC_NAME_CONTRACT_STATUS_Active_MIN,0,3
CC_NAME_CONTRACT_STATUS_Active_MAX,0,3
CC_NAME_CONTRACT_STATUS_Active_MEAN,0,3
CC_NAME_CONTRACT_STATUS_Active_SUM,0,3
CC_NAME_CONTRACT_STATUS_Active_VAR,0,3
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,3
CC_NAME_CONTRACT_STATUS_Completed_MAX,0,3
CC_NAME_CONTRACT_STATUS_Completed_MEAN,0,3
CC_NAME_CONTRACT_STATUS_Completed_SUM,0,3
CC_NAME_CONTRACT_STATUS_Completed_VAR,0,3
CC_NAME_CONTRACT_STATUS_Demand_MIN,0,3
CC_NAME_CONTRACT_STATUS_Demand_MAX,0,3
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,3
CC_NAME_CONTRACT_STATUS_Demand_SUM,0,3
CC_NAME_CONTRACT_STATUS_Demand_VAR,0,3
CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,0,3
CC_NAME_CONTRACT_STATUS_Sent_proposal_MAX,0,3
CC_NAME_CONTRACT_STATUS_Sent_proposal_MEAN,0,3
CC_NAME_CONTRACT_STATUS_Sent_proposal_SUM,0,3
CC_NAME_CONTRACT_STATUS_Sent_proposal_VAR,0,3
CC_NAME_CONTRACT_STATUS_Signed_MIN,0,3
CC_NAME_CONTRACT_STATUS_Signed_MAX,0,3
CC_NAME_CONTRACT_STATUS_Signed_MEAN,0,3
CC_NAME_CONTRACT_STATUS_Signed_SUM,0,3
CC_NAME_CONTRACT_STATUS_Signed_VAR,0,3
CC_NAME_CONTRACT_STATUS_nan_MIN,0,3
CC_NAME_CONTRACT_STATUS_nan_MAX,0,3
CC_NAME_CONTRACT_STATUS_nan_MEAN,0,3
CC_NAME_CONTRACT_STATUS_nan_SUM,0,3
CC_NAME_CONTRACT_STATUS_nan_VAR,0,3
CC_COUNT,0,3
CODE_GENDER,17,4
FLAG_OWN_CAR,2,4
FLAG_OWN_REALTY,3,4
CNT_CHILDREN,11,4
AMT_INCOME_TOTAL,58,4
AMT_CREDIT,41,4
AMT_ANNUITY,65,4
AMT_GOODS_PRICE,40,4
REGION_POPULATION_RELATIVE,62,4
DAYS_BIRTH,96,4
DAYS_EMPLOYED,69,4
DAYS_REGISTRATION,100,4
DAYS_ID_PUBLISH,110,4
OWN_CAR_AGE,41,4
FLAG_MOBIL,0,4
FLAG_EMP_PHONE,0,4
FLAG_WORK_PHONE,5,4
FLAG_CONT_MOBILE,0,4
FLAG_PHONE,5,4
FLAG_EMAIL,2,4
CNT_FAM_MEMBERS,7,4
REGION_RATING_CLIENT,7,4
REGION_RATING_CLIENT_W_CITY,7,4
HOUR_APPR_PROCESS_START,50,4
REG_REGION_NOT_LIVE_REGION,1,4
REG_REGION_NOT_WORK_REGION,1,4
LIVE_REGION_NOT_WORK_REGION,1,4
REG_CITY_NOT_LIVE_CITY,3,4
REG_CITY_NOT_WORK_CITY,3,4
LIVE_CITY_NOT_WORK_CITY,3,4
EXT_SOURCE_1,78,4
EXT_SOURCE_2,112,4
EXT_SOURCE_3,137,4
APARTMENTS_AVG,19,4
BASEMENTAREA_AVG,29,4
YEARS_BEGINEXPLUATATION_AVG,20,4
YEARS_BUILD_AVG,8,4
COMMONAREA_AVG,24,4
ELEVATORS_AVG,4,4
ENTRANCES_AVG,11,4
FLOORSMAX_AVG,10,4
FLOORSMIN_AVG,9,4
LANDAREA_AVG,24,4
LIVINGAPARTMENTS_AVG,8,4
LIVINGAREA_AVG,15,4
NONLIVINGAPARTMENTS_AVG,9,4
NONLIVINGAREA_AVG,8,4
APARTMENTS_MODE,20,4
BASEMENTAREA_MODE,15,4
YEARS_BEGINEXPLUATATION_MODE,10,4
YEARS_BUILD_MODE,8,4
COMMONAREA_MODE,12,4
ELEVATORS_MODE,1,4
ENTRANCES_MODE,11,4
FLOORSMAX_MODE,1,4
FLOORSMIN_MODE,2,4
LANDAREA_MODE,22,4
LIVINGAPARTMENTS_MODE,8,4
LIVINGAREA_MODE,23,4
NONLIVINGAPARTMENTS_MODE,5,4
NONLIVINGAREA_MODE,14,4
APARTMENTS_MEDI,9,4
BASEMENTAREA_MEDI,6,4
YEARS_BEGINEXPLUATATION_MEDI,10,4
YEARS_BUILD_MEDI,5,4
COMMONAREA_MEDI,5,4
ELEVATORS_MEDI,0,4
ENTRANCES_MEDI,1,4
FLOORSMAX_MEDI,0,4
FLOORSMIN_MEDI,2,4
LANDAREA_MEDI,6,4
LIVINGAPARTMENTS_MEDI,8,4
LIVINGAREA_MEDI,8,4
NONLIVINGAPARTMENTS_MEDI,4,4
NONLIVINGAREA_MEDI,8,4
TOTALAREA_MODE,29,4
OBS_30_CNT_SOCIAL_CIRCLE,20,4
DEF_30_CNT_SOCIAL_CIRCLE,23,4
OBS_60_CNT_SOCIAL_CIRCLE,11,4
DEF_60_CNT_SOCIAL_CIRCLE,9,4
DAYS_LAST_PHONE_CHANGE,77,4
FLAG_DOCUMENT_2,0,4
FLAG_DOCUMENT_3,3,4
FLAG_DOCUMENT_4,0,4
FLAG_DOCUMENT_5,1,4
FLAG_DOCUMENT_6,2,4
FLAG_DOCUMENT_7,0,4
FLAG_DOCUMENT_8,1,4
FLAG_DOCUMENT_9,0,4
FLAG_DOCUMENT_10,0,4
FLAG_DOCUMENT_11,0,4
FLAG_DOCUMENT_12,0,4
FLAG_DOCUMENT_13,0,4
FLAG_DOCUMENT_14,0,4
FLAG_DOCUMENT_15,0,4
FLAG_DOCUMENT_16,1,4
FLAG_DOCUMENT_17,0,4
FLAG_DOCUMENT_18,0,4
FLAG_DOCUMENT_19,0,4
FLAG_DOCUMENT_20,0,4
FLAG_DOCUMENT_21,0,4
AMT_REQ_CREDIT_BUREAU_HOUR,1,4
AMT_REQ_CREDIT_BUREAU_DAY,2,4
AMT_REQ_CREDIT_BUREAU_WEEK,3,4
AMT_REQ_CREDIT_BUREAU_MON,14,4
AMT_REQ_CREDIT_BUREAU_QRT,12,4
AMT_REQ_CREDIT_BUREAU_YEAR,43,4
NAME_CONTRACT_TYPE_Cash_loans,5,4
NAME_CONTRACT_TYPE_Revolving_loans,2,4
NAME_TYPE_SUITE_Children,0,4
NAME_TYPE_SUITE_Family,2,4
NAME_TYPE_SUITE_Group_of_people,0,4
NAME_TYPE_SUITE_Other_A,0,4
NAME_TYPE_SUITE_Other_B,0,4
NAME_TYPE_SUITE_Spouse__partner,0,4
NAME_TYPE_SUITE_Unaccompanied,6,4
NAME_INCOME_TYPE_Businessman,0,4
NAME_INCOME_TYPE_Commercial_associate,7,4
NAME_INCOME_TYPE_Pensioner,0,4
NAME_INCOME_TYPE_State_servant,1,4
NAME_INCOME_TYPE_Student,0,4
NAME_INCOME_TYPE_Unemployed,0,4
NAME_INCOME_TYPE_Working,3,4
NAME_EDUCATION_TYPE_Academic_degree,0,4
NAME_EDUCATION_TYPE_Higher_education,23,4
NAME_EDUCATION_TYPE_Incomplete_higher,1,4
NAME_EDUCATION_TYPE_Lower_secondary,0,4
NAME_EDUCATION_TYPE_Secondary___secondary_special,12,4
NAME_FAMILY_STATUS_Civil_marriage,4,4
NAME_FAMILY_STATUS_Married,9,4
NAME_FAMILY_STATUS_Separated,4,4
NAME_FAMILY_STATUS_Single___not_married,3,4
NAME_FAMILY_STATUS_Widow,0,4
NAME_HOUSING_TYPE_Co_op_apartment,0,4
NAME_HOUSING_TYPE_House___apartment,5,4
NAME_HOUSING_TYPE_Municipal_apartment,4,4
NAME_HOUSING_TYPE_Office_apartment,0,4
NAME_HOUSING_TYPE_Rented_apartment,2,4
NAME_HOUSING_TYPE_With_parents,2,4
OCCUPATION_TYPE_Accountants,0,4
OCCUPATION_TYPE_Cleaning_staff,0,4
OCCUPATION_TYPE_Cooking_staff,3,4
OCCUPATION_TYPE_Core_staff,7,4
OCCUPATION_TYPE_Drivers,5,4
OCCUPATION_TYPE_HR_staff,0,4
OCCUPATION_TYPE_High_skill_tech_staff,0,4
OCCUPATION_TYPE_IT_staff,0,4
OCCUPATION_TYPE_Laborers,4,4
OCCUPATION_TYPE_Low_skill_Laborers,1,4
OCCUPATION_TYPE_Managers,5,4
OCCUPATION_TYPE_Medicine_staff,2,4
OCCUPATION_TYPE_Private_service_staff,0,4
OCCUPATION_TYPE_Realty_agents,0,4
OCCUPATION_TYPE_Sales_staff,4,4
OCCUPATION_TYPE_Secretaries,0,4
OCCUPATION_TYPE_Security_staff,0,4
OCCUPATION_TYPE_Waiters_barmen_staff,0,4
WEEKDAY_APPR_PROCESS_START_FRIDAY,5,4
WEEKDAY_APPR_PROCESS_START_MONDAY,3,4
WEEKDAY_APPR_PROCESS_START_SATURDAY,1,4
WEEKDAY_APPR_PROCESS_START_SUNDAY,1,4
WEEKDAY_APPR_PROCESS_START_THURSDAY,7,4
WEEKDAY_APPR_PROCESS_START_TUESDAY,0,4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,9,4
ORGANIZATION_TYPE_Advertising,0,4
ORGANIZATION_TYPE_Agriculture,0,4
ORGANIZATION_TYPE_Bank,0,4
ORGANIZATION_TYPE_Business_Entity_Type_1,1,4
ORGANIZATION_TYPE_Business_Entity_Type_2,1,4
ORGANIZATION_TYPE_Business_Entity_Type_3,4,4
ORGANIZATION_TYPE_Cleaning,0,4
ORGANIZATION_TYPE_Construction,0,4
ORGANIZATION_TYPE_Culture,0,4
ORGANIZATION_TYPE_Electricity,0,4
ORGANIZATION_TYPE_Emergency,0,4
ORGANIZATION_TYPE_Government,1,4
ORGANIZATION_TYPE_Hotel,0,4
ORGANIZATION_TYPE_Housing,1,4
ORGANIZATION_TYPE_Industry__type_1,0,4
ORGANIZATION_TYPE_Industry__type_10,0,4
ORGANIZATION_TYPE_Industry__type_11,0,4
ORGANIZATION_TYPE_Industry__type_12,0,4
ORGANIZATION_TYPE_Industry__type_13,0,4
ORGANIZATION_TYPE_Industry__type_2,0,4
ORGANIZATION_TYPE_Industry__type_3,1,4
ORGANIZATION_TYPE_Industry__type_4,0,4
ORGANIZATION_TYPE_Industry__type_5,0,4
ORGANIZATION_TYPE_Industry__type_6,0,4
ORGANIZATION_TYPE_Industry__type_7,0,4
ORGANIZATION_TYPE_Industry__type_8,0,4
ORGANIZATION_TYPE_Industry__type_9,0,4
ORGANIZATION_TYPE_Insurance,0,4
ORGANIZATION_TYPE_Kindergarten,0,4
ORGANIZATION_TYPE_Legal_Services,0,4
ORGANIZATION_TYPE_Medicine,2,4
ORGANIZATION_TYPE_Military,0,4
ORGANIZATION_TYPE_Mobile,0,4
ORGANIZATION_TYPE_Other,3,4
ORGANIZATION_TYPE_Police,0,4
ORGANIZATION_TYPE_Postal,0,4
ORGANIZATION_TYPE_Realtor,0,4
ORGANIZATION_TYPE_Religion,0,4
ORGANIZATION_TYPE_Restaurant,0,4
ORGANIZATION_TYPE_School,0,4
ORGANIZATION_TYPE_Security,1,4
ORGANIZATION_TYPE_Security_Ministries,0,4
ORGANIZATION_TYPE_Self_employed,1,4
ORGANIZATION_TYPE_Services,0,4
ORGANIZATION_TYPE_Telecom,0,4
ORGANIZATION_TYPE_Trade__type_1,0,4
ORGANIZATION_TYPE_Trade__type_2,0,4
ORGANIZATION_TYPE_Trade__type_3,1,4
ORGANIZATION_TYPE_Trade__type_4,0,4
ORGANIZATION_TYPE_Trade__type_5,0,4
ORGANIZATION_TYPE_Trade__type_6,0,4
ORGANIZATION_TYPE_Trade__type_7,0,4
ORGANIZATION_TYPE_Transport__type_1,0,4
ORGANIZATION_TYPE_Transport__type_2,0,4
ORGANIZATION_TYPE_Transport__type_3,0,4
ORGANIZATION_TYPE_Transport__type_4,1,4
ORGANIZATION_TYPE_University,0,4
ORGANIZATION_TYPE_XNA,0,4
FONDKAPREMONT_MODE_not_specified,0,4
FONDKAPREMONT_MODE_org_spec_account,0,4
FONDKAPREMONT_MODE_reg_oper_account,2,4
FONDKAPREMONT_MODE_reg_oper_spec_account,2,4
HOUSETYPE_MODE_block_of_flats,1,4
HOUSETYPE_MODE_specific_housing,0,4
HOUSETYPE_MODE_terraced_house,0,4
WALLSMATERIAL_MODE_Block,2,4
WALLSMATERIAL_MODE_Mixed,0,4
WALLSMATERIAL_MODE_Monolithic,0,4
WALLSMATERIAL_MODE_Others,0,4
WALLSMATERIAL_MODE_Panel,4,4
WALLSMATERIAL_MODE_Stone__brick,3,4
WALLSMATERIAL_MODE_Wooden,1,4
EMERGENCYSTATE_MODE_No,2,4
EMERGENCYSTATE_MODE_Yes,0,4
DAYS_EMPLOYED_PERC,75,4
INCOME_CREDIT_PERC,43,4
INCOME_PER_PERSON,49,4
ANNUITY_INCOME_PERC,49,4
PAYMENT_RATE,88,4
BURO_DAYS_CREDIT_MIN,0,4
BURO_DAYS_CREDIT_MAX,0,4
BURO_DAYS_CREDIT_MEAN,0,4
BURO_DAYS_CREDIT_VAR,0,4
BURO_DAYS_CREDIT_ENDDATE_MIN,0,4
BURO_DAYS_CREDIT_ENDDATE_MAX,0,4
BURO_DAYS_CREDIT_ENDDATE_MEAN,0,4
BURO_DAYS_CREDIT_UPDATE_MEAN,0,4
BURO_CREDIT_DAY_OVERDUE_MAX,0,4
BURO_CREDIT_DAY_OVERDUE_MEAN,0,4
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,0,4
BURO_AMT_CREDIT_SUM_MAX,0,4
BURO_AMT_CREDIT_SUM_MEAN,0,4
BURO_AMT_CREDIT_SUM_SUM,0,4
BURO_AMT_CREDIT_SUM_DEBT_MAX,0,4
BURO_AMT_CREDIT_SUM_DEBT_MEAN,0,4
BURO_AMT_CREDIT_SUM_DEBT_SUM,0,4
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,0,4
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,0,4
BURO_AMT_CREDIT_SUM_LIMIT_SUM,0,4
BURO_AMT_ANNUITY_MAX,0,4
BURO_AMT_ANNUITY_MEAN,0,4
BURO_CNT_CREDIT_PROLONG_SUM,0,4
BURO_MONTHS_BALANCE_MIN_MIN,0,4
BURO_MONTHS_BALANCE_MAX_MAX,0,4
BURO_MONTHS_BALANCE_SIZE_MEAN,0,4
BURO_MONTHS_BALANCE_SIZE_SUM,0,4
BURO_CREDIT_ACTIVE_Active_MEAN,0,4
BURO_CREDIT_ACTIVE_Bad_debt_MEAN,0,4
BURO_CREDIT_ACTIVE_Closed_MEAN,0,4
BURO_CREDIT_ACTIVE_Sold_MEAN,0,4
BURO_CREDIT_ACTIVE_nan_MEAN,0,4
BURO_CREDIT_CURRENCY_currency_1_MEAN,0,4
BURO_CREDIT_CURRENCY_currency_2_MEAN,0,4
BURO_CREDIT_CURRENCY_currency_4_MEAN,0,4
BURO_CREDIT_CURRENCY_nan_MEAN,0,4
BURO_CREDIT_TYPE_Another_type_of_loan_MEAN,0,4
BURO_CREDIT_TYPE_Car_loan_MEAN,0,4
BURO_CREDIT_TYPE_Consumer_credit_MEAN,0,4
BURO_CREDIT_TYPE_Credit_card_MEAN,0,4
BURO_CREDIT_TYPE_Loan_for_business_development_MEAN,0,4
BURO_CREDIT_TYPE_Loan_for_working_capital_replenishment_MEAN,0,4
BURO_CREDIT_TYPE_Microloan_MEAN,0,4
BURO_CREDIT_TYPE_Mortgage_MEAN,0,4
BURO_CREDIT_TYPE_Real_estate_loan_MEAN,0,4
BURO_CREDIT_TYPE_Unknown_type_of_loan_MEAN,0,4
BURO_CREDIT_TYPE_nan_MEAN,0,4
BURO_STATUS_0_MEAN_MEAN,0,4
BURO_STATUS_1_MEAN_MEAN,0,4
BURO_STATUS_2_MEAN_MEAN,0,4
BURO_STATUS_3_MEAN_MEAN,0,4
BURO_STATUS_C_MEAN_MEAN,0,4
BURO_STATUS_X_MEAN_MEAN,0,4
BURO_STATUS_nan_MEAN_MEAN,0,4
ACTIVE_DAYS_CREDIT_MIN,0,4
ACTIVE_DAYS_CREDIT_MAX,0,4
ACTIVE_DAYS_CREDIT_MEAN,0,4
ACTIVE_DAYS_CREDIT_VAR,0,4
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,0,4
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,0,4
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,0,4
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,0,4
ACTIVE_CREDIT_DAY_OVERDUE_MAX,0,4
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,0,4
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,0,4
ACTIVE_AMT_CREDIT_SUM_MAX,0,4
ACTIVE_AMT_CREDIT_SUM_MEAN,0,4
ACTIVE_AMT_CREDIT_SUM_SUM,0,4
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,0,4
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,0,4
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,0,4
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,0,4
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,0,4
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,0,4
ACTIVE_AMT_ANNUITY_MAX,0,4
ACTIVE_AMT_ANNUITY_MEAN,0,4
ACTIVE_CNT_CREDIT_PROLONG_SUM,0,4
ACTIVE_MONTHS_BALANCE_MIN_MIN,0,4
ACTIVE_MONTHS_BALANCE_MAX_MAX,0,4
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,0,4
ACTIVE_MONTHS_BALANCE_SIZE_SUM,0,4
CLOSED_DAYS_CREDIT_MIN,0,4
CLOSED_DAYS_CREDIT_MAX,0,4
CLOSED_DAYS_CREDIT_MEAN,0,4
CLOSED_DAYS_CREDIT_VAR,0,4
CLOSED_DAYS_CREDIT_ENDDATE_MIN,0,4
CLOSED_DAYS_CREDIT_ENDDATE_MAX,0,4
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,0,4
CLOSED_DAYS_CREDIT_UPDATE_MEAN,0,4
CLOSED_CREDIT_DAY_OVERDUE_MAX,0,4
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,4
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,0,4
CLOSED_AMT_CREDIT_SUM_MAX,0,4
CLOSED_AMT_CREDIT_SUM_MEAN,0,4
CLOSED_AMT_CREDIT_SUM_SUM,0,4
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,0,4
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,0,4
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,0,4
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,4
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,0,4
